# x0, x_solution, x_ref
0.355169  ,0.003144  ,0.000000  ,0.355169  ,0.888291  ,2.074802  ,3.274446  ,4.474318  ,5.659449  ,0.003144  ,-0.010782 ,0.168643  ,0.197880  ,0.180374  ,-0.007947 ,-0.026116 ,0.150083  ,0.024367  ,-0.014589 ,-0.157586 ,0.026351  ,0.205831  ,0.727291  ,1.913799  ,3.119443  ,4.319537  ,5.324049  ,0.355169  ,0.003144  ,-0.026116 ,0.205831  ,1.416831  ,0.149998  ,0.000016  ,1.255831  ,2.466735  ,0.150775  ,-0.006928 ,2.305831  ,3.510632  ,0.200347  ,0.003106  ,3.355831  ,4.560852  ,0.199803  ,-0.001881 ,4.405831  ,5.312492  ,-0.220199 ,-1.553465 ,5.455831  
0.352191  ,0.005426  ,0.000000  ,0.352191  ,0.888437  ,2.075351  ,3.274992  ,4.474865  ,5.659901  ,0.005426  ,-0.008188 ,0.168551  ,0.197900  ,0.180447  ,-0.008469 ,-0.025381 ,0.147820  ,0.024460  ,-0.014545 ,-0.158087 ,0.025850  ,0.208809  ,0.727437  ,1.914348  ,3.119989  ,4.320083  ,5.324421  ,0.352191  ,0.005426  ,-0.025381 ,0.208809  ,1.419809  ,0.149998  ,0.000016  ,1.258809  ,2.469709  ,0.150818  ,-0.007312 ,2.308809  ,3.513612  ,0.200341  ,0.003051  ,3.358809  ,4.563842  ,0.199790  ,-0.002005 ,4.408809  ,5.312332  ,-0.223146 ,-1.555457 ,5.458809  
0.350086  ,0.004884  ,0.000000  ,0.350086  ,0.888851  ,2.075825  ,3.275464  ,4.475338  ,5.660304  ,0.004884  ,-0.007863 ,0.168465  ,0.197919  ,0.180517  ,-0.008839 ,-0.023655 ,0.147474  ,0.024547  ,-0.014502 ,-0.158459 ,0.025479  ,0.210914  ,0.727851  ,1.914823  ,3.120461  ,4.320556  ,5.324691  ,0.350086  ,0.004884  ,-0.023655 ,0.210914  ,1.421914  ,0.149998  ,0.000017  ,1.260914  ,2.471809  ,0.150847  ,-0.007580 ,2.310914  ,3.515717  ,0.200336  ,0.003008  ,3.360914  ,4.565955  ,0.199781  ,-0.002093 ,4.410914  ,5.312220  ,-0.225230 ,-1.556827 ,5.460914  
0.353318  ,0.009186  ,0.000000  ,0.353318  ,0.887799  ,2.075096  ,3.274740  ,4.474613  ,5.659687  ,0.009186  ,-0.005477 ,0.168666  ,0.197892  ,0.180409  ,-0.008271 ,-0.027428 ,0.145634  ,0.024357  ,-0.014570 ,-0.157889 ,0.026049  ,0.207682  ,0.726799  ,1.914094  ,3.119738  ,4.319832  ,5.324276  ,0.353318  ,0.009186  ,-0.027428 ,0.207682  ,1.418682  ,0.149998  ,0.000016  ,1.257682  ,2.468583  ,0.150801  ,-0.007168 ,2.307682  ,3.512484  ,0.200343  ,0.003072  ,3.357682  ,4.562710  ,0.199795  ,-0.001958 ,4.407682  ,5.312393  ,-0.222030 ,-1.554710 ,5.457682  
0.353436  ,0.008574  ,0.000000  ,0.353436  ,0.888023  ,2.075365  ,3.275010  ,4.474883  ,5.659950  ,0.008574  ,-0.005112 ,0.168728  ,0.197909  ,0.180471  ,-0.008253 ,-0.025595 ,0.145378  ,0.024320  ,-0.014532 ,-0.157925 ,0.026012  ,0.207564  ,0.727023  ,1.914362  ,3.120007  ,4.320101  ,5.324289  ,0.353436  ,0.008574  ,-0.025595 ,0.207564  ,1.418564  ,0.149998  ,0.000016  ,1.257564  ,2.468465  ,0.150800  ,-0.007152 ,2.307564  ,3.512366  ,0.200344  ,0.003074  ,3.357564  ,4.562591  ,0.199795  ,-0.001953 ,4.407564  ,5.312399  ,-0.221914 ,-1.554631 ,5.457564  
0.351671  ,0.010217  ,0.000000  ,0.351671  ,0.887929  ,2.075429  ,3.275071  ,4.474944  ,5.659964  ,0.010217  ,-0.004144 ,0.168616  ,0.197905  ,0.180456  ,-0.008560 ,-0.026773 ,0.144468  ,0.024410  ,-0.014541 ,-0.158172 ,0.025766  ,0.209329  ,0.726929  ,1.914426  ,3.120068  ,4.320162  ,5.324484  ,0.351671  ,0.010217  ,-0.026773 ,0.209329  ,1.420329  ,0.149998  ,0.000016  ,1.259329  ,2.470227  ,0.150825  ,-0.007379 ,2.309329  ,3.514131  ,0.200340  ,0.003040  ,3.359329  ,4.564363  ,0.199788  ,-0.002027 ,4.409329  ,5.312304  ,-0.223660 ,-1.555798 ,5.459329  
0.347259  ,0.011093  ,0.000000  ,0.347259  ,0.888435  ,2.076210  ,3.275847  ,4.475722  ,5.660602  ,0.011093  ,-0.002431 ,0.168421  ,0.197931  ,0.180556  ,-0.009333 ,-0.024985 ,0.142863  ,0.024594  ,-0.014479 ,-0.158909 ,0.025028  ,0.213741  ,0.727435  ,1.915208  ,3.120844  ,4.320939  ,5.325031  ,0.347259  ,0.011093  ,-0.024985 ,0.213741  ,1.424742  ,0.149998  ,0.000017  ,1.263741  ,2.474632  ,0.150887  ,-0.007934 ,2.313741  ,3.518545  ,0.200330  ,0.002948  ,3.363741  ,4.568793  ,0.199768  ,-0.002211 ,4.413741  ,5.312071  ,-0.228029 ,-1.558620 ,5.463741  
0.353384  ,0.009728  ,0.000000  ,0.353384  ,0.887843  ,2.075287  ,3.274932  ,4.474805  ,5.659873  ,0.009728  ,-0.004416 ,0.168727  ,0.197905  ,0.180453  ,-0.008261 ,-0.026458 ,0.144791  ,0.024317  ,-0.014544 ,-0.157917 ,0.026020  ,0.207616  ,0.726843  ,1.914284  ,3.119929  ,4.320023  ,5.324287  ,0.353384  ,0.009728  ,-0.026458 ,0.207616  ,1.418616  ,0.149998  ,0.000016  ,1.257616  ,2.468517  ,0.150800  ,-0.007159 ,2.307616  ,3.512418  ,0.200344  ,0.003073  ,3.357616  ,4.562644  ,0.199795  ,-0.001955 ,4.407616  ,5.312396  ,-0.221965 ,-1.554666 ,5.457616  
0.357128  ,0.007723  ,0.000000  ,0.357128  ,0.888001  ,2.075378  ,3.275030  ,4.474904  ,5.660063  ,0.007723  ,-0.004551 ,0.169047  ,0.197929  ,0.180536  ,-0.007611 ,-0.023116 ,0.145175  ,0.024071  ,-0.014495 ,-0.157438 ,0.026499  ,0.203872  ,0.727001  ,1.914375  ,3.120027  ,4.320123  ,5.323896  ,0.357128  ,0.007723  ,-0.023116 ,0.203872  ,1.414872  ,0.149998  ,0.000016  ,1.253872  ,2.464780  ,0.150746  ,-0.006673 ,2.303872  ,3.508673  ,0.200351  ,0.003139  ,3.353872  ,4.558885  ,0.199811  ,-0.001799 ,4.403872  ,5.312598  ,-0.218260 ,-1.552121 ,5.453872  
0.365217  ,0.009714  ,0.000000  ,0.365217  ,0.887272  ,2.074659  ,3.274323  ,4.474195  ,5.659371  ,0.009714  ,-0.004017 ,0.169510  ,0.197894  ,0.180374  ,-0.007666 ,-0.026295 ,0.145115  ,0.023655  ,-0.014601 ,-0.157348 ,0.026589  ,0.204217  ,0.726272  ,1.913656  ,3.119321  ,4.319414  ,5.323865  ,0.365217  ,0.009714  ,-0.026295 ,0.204217  ,1.415217  ,0.149998  ,0.000016  ,1.254217  ,2.465125  ,0.150751  ,-0.006718 ,2.304217  ,3.509018  ,0.200350  ,0.003133  ,3.354217  ,4.559232  ,0.199810  ,-0.001813 ,4.404217  ,5.312579  ,-0.218602 ,-1.552360 ,5.454217  
