# seconds, nanoseconds, trueX, trueY, trueZ, trueW, pfX, pfY, pfZ, pfW
1.715789440000000000e+09,4.339193600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.423676609992980957e+00,1.699323579668998718e-02,-1.350887032458558679e-04,1.000000000000000000e+00
1.715789440000000000e+09,4.416444160000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.442008018493652344e+00,1.712085679173469543e-02,-9.133080020546913147e-04,9.999995827674865723e-01
1.715789440000000000e+09,4.495598720000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.473365187644958496e+00,1.838805340230464935e-02,-2.867975854314863682e-04,9.999999403953552246e-01
1.715789440000000000e+09,4.573188800000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.490063190460205078e+00,1.991480030119419098e-02,-3.722581895999610424e-04,9.999999403953552246e-01
1.715789440000000000e+09,4.660449600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.472907423973083496e+00,1.878535188734531403e-02,-2.248748614874784835e-06,1.000000000000000000e+00
1.715789440000000000e+09,4.736258880000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.467012405395507812e+00,1.756484061479568481e-02,-1.410791737725958228e-04,1.000000000000000000e+00
1.715789440000000000e+09,4.813150400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.453824996948242188e+00,1.722462847828865051e-02,-5.659712478518486023e-04,9.999998211860656738e-01
1.715789440000000000e+09,4.896064320000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.446006774902343750e+00,1.735717803239822388e-02,-1.190023613162338734e-03,9.999992847442626953e-01
1.715789440000000000e+09,4.979062400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.400886297225952148e+00,1.837712526321411133e-02,-2.827391144819557667e-04,9.999999403953552246e-01
1.715789440000000000e+09,5.053041920000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.383529424667358398e+00,1.788067631423473358e-02,-1.133462064899504185e-03,9.999993443489074707e-01
1.715789440000000000e+09,5.111254080000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.396786332130432129e+00,1.608820818364620209e-02,-2.422998513793572783e-04,1.000000000000000000e+00
1.715789440000000000e+09,5.176788160000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.386454582214355469e+00,2.078594267368316650e-02,-6.785782170481979847e-04,9.999997615814208984e-01
1.715789440000000000e+09,5.276282240000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.366423726081848145e+00,1.771917380392551422e-02,-3.427975461818277836e-04,9.999999403953552246e-01
1.715789440000000000e+09,5.340365120000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.398797869682312012e+00,1.746148988604545593e-02,-6.051770178601145744e-04,9.999998211860656738e-01
1.715789440000000000e+09,5.411971840000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.407715320587158203e+00,1.658911257982254028e-02,-7.255280506797134876e-04,9.999997615814208984e-01
1.715789440000000000e+09,5.475657600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.413224697113037109e+00,1.631290093064308167e-02,6.474876427091658115e-04,9.999997615814208984e-01
1.715789440000000000e+09,5.580103040000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.382470369338989258e+00,1.506804954260587692e-02,-1.206803499371744692e-04,1.000000000000000000e+00
1.715789440000000000e+09,5.659766400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.390237927436828613e+00,1.601092331111431122e-02,-6.360237020999193192e-04,9.999998211860656738e-01
1.715789440000000000e+09,5.731974400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.377954363822937012e+00,1.724035665392875671e-02,-8.416140917688608170e-04,9.999996423721313477e-01
1.715789440000000000e+09,5.813642240000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.336116790771484375e+00,1.861225441098213196e-02,1.063919335138052702e-04,1.000000000000000000e+00
1.715789440000000000e+09,5.899814400000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.290541648864746094e+00,1.720192842185497284e-02,5.607330967904999852e-05,1.000000000000000000e+00
1.715789440000000000e+09,5.976656640000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.278292417526245117e+00,1.767242699861526489e-02,-6.808347534388303757e-04,9.999997615814208984e-01
1.715789440000000000e+09,6.052792960000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.256728291511535645e+00,1.845206692814826965e-02,-6.125583895482122898e-04,9.999998211860656738e-01
1.715789440000000000e+09,6.111486080000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.246345043182373047e+00,1.786153391003608704e-02,-1.282555982470512390e-03,9.999991655349731445e-01
1.715789440000000000e+09,6.177721600000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.262035012245178223e+00,1.773212105035781860e-02,-1.207946843351237476e-04,1.000000000000000000e+00
1.715789440000000000e+09,6.261008000000000000e+08,1.271858215332031250e-01,-6.008148193359375000e-05,0.000000000000000000e+00,1.000000000000000000e+00,-1.239057064056396484e+00,1.650259643793106079e-02,-1.745124027365818620e-04,1.000000000000000000e+00
