# seconds, nanoseconds, trueX, trueY, trueZ, trueW, pfX, pfY, pfZ, pfW
1.722356224000000000e+09,9.469431040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.137852072715759277e-01,1.346832215785980225e-01,3.278799587860703468e-03,9.999946355819702148e-01
1.722356224000000000e+09,9.532412160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.164982318878173828e-01,1.393459439277648926e-01,1.538031036034226418e-03,9.999988079071044922e-01
1.722356224000000000e+09,9.590522880000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.144545674324035645e-01,1.388181447982788086e-01,2.281581284478306770e-03,9.999973773956298828e-01
1.722356224000000000e+09,9.665409280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.172130703926086426e-01,1.428743153810501099e-01,1.930739497765898705e-03,9.999981522560119629e-01
1.722356224000000000e+09,9.723786240000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.126508712768554688e-01,1.440140455961227417e-01,2.177919493988156319e-03,9.999976158142089844e-01
1.722356224000000000e+09,9.766851840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.124897003173828125e-01,1.438791304826736450e-01,2.135331043973565102e-03,9.999977350234985352e-01
1.722356224000000000e+09,9.809667200000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.172322630882263184e-01,1.414896845817565918e-01,2.519668079912662506e-03,9.999968409538269043e-01
1.722356224000000000e+09,9.874999680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.198620200157165527e-01,1.415806263685226440e-01,2.243789844214916229e-03,9.999974966049194336e-01
1.722356224000000000e+09,9.924950400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.163966655731201172e-01,1.418770700693130493e-01,2.597534563392400742e-03,9.999966025352478027e-01
1.722356224000000000e+09,5.249430000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.167947649955749512e-01,1.452473253011703491e-01,1.000652089715003967e-03,9.999995231628417969e-01
1.722356224000000000e+09,5.575913000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.246315836906433105e-01,1.439100652933120728e-01,1.360664726234972477e-03,9.999990463256835938e-01
1.722356224000000000e+09,1.031780800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.152986288070678711e-01,1.451489478349685669e-01,2.276123734191060066e-03,9.999974370002746582e-01
1.722356224000000000e+09,1.769145600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.053442358970642090e-01,1.436077207326889038e-01,2.593161538243293762e-03,9.999966621398925781e-01
1.722356224000000000e+09,2.392253800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.112240552902221680e-01,1.433750689029693604e-01,2.064357977360486984e-03,9.999978542327880859e-01
1.722356224000000000e+09,2.973406000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.147692799568176270e-01,1.421592384576797485e-01,2.338643651455640793e-03,9.999972581863403320e-01
1.722356224000000000e+09,3.945340800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.202093958854675293e-01,1.420891731977462769e-01,3.288920503109693527e-03,9.999945759773254395e-01
1.722356224000000000e+09,4.613537600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.206469535827636719e-01,1.412703543901443481e-01,2.756014699116349220e-03,9.999961853027343750e-01
1.722356224000000000e+09,5.412131600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.136767268180847168e-01,1.420817673206329346e-01,2.493869047611951828e-03,9.999969005584716797e-01
1.722356224000000000e+09,5.930169600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.145049333572387695e-01,1.382645368576049805e-01,2.213181694969534874e-03,9.999975562095642090e-01
1.722356224000000000e+09,6.612123200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.125987768173217773e-01,1.366994529962539673e-01,2.821238944306969643e-03,9.999960064888000488e-01
1.722356224000000000e+09,7.088168800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.096575260162353516e-01,1.401372849941253662e-01,2.347656060010194778e-03,9.999972581863403320e-01
1.722356224000000000e+09,7.660371200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.122825741767883301e-01,1.387228965759277344e-01,2.681260928511619568e-03,9.999964237213134766e-01
1.722356224000000000e+09,8.101987200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.151164770126342773e-01,1.375588476657867432e-01,2.957208780571818352e-03,9.999956488609313965e-01
1.722356224000000000e+09,8.621915200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.130293011665344238e-01,1.349242627620697021e-01,2.386323641985654831e-03,9.999971389770507812e-01
1.722356224000000000e+09,9.291815200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.156679987907409668e-01,1.346591114997863770e-01,2.289925469085574150e-03,9.999973773956298828e-01
1.722356224000000000e+09,9.750399200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.152632236480712891e-01,1.321997791528701782e-01,3.313833614811301231e-03,9.999945163726806641e-01
1.722356224000000000e+09,1.021700080000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.178322434425354004e-01,1.332032233476638794e-01,2.538313623517751694e-03,9.999967813491821289e-01
1.722356224000000000e+09,1.069974640000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.143294572830200195e-01,1.312733739614486694e-01,3.406228031963109970e-03,9.999942183494567871e-01
1.722356224000000000e+09,1.115359840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.190250515937805176e-01,1.322488635778427124e-01,3.077638102695345879e-03,9.999952912330627441e-01
1.722356224000000000e+09,1.161405280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.179028749465942383e-01,1.364209651947021484e-01,2.797160996124148369e-03,9.999960660934448242e-01
1.722356224000000000e+09,1.237035840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.152989864349365234e-01,1.380877047777175903e-01,2.414701972156763077e-03,9.999970793724060059e-01
1.722356224000000000e+09,1.322257520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.165918111801147461e-01,1.397833079099655151e-01,2.195859327912330627e-03,9.999976158142089844e-01
1.722356224000000000e+09,1.413047040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.172121763229370117e-01,1.401010900735855103e-01,1.373637467622756958e-03,9.999990463256835938e-01
1.722356224000000000e+09,1.483783520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.230940222740173340e-01,1.367336958646774292e-01,2.626325935125350952e-03,9.999965429306030273e-01
1.722356224000000000e+09,1.546986560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.184358000755310059e-01,1.382849216461181641e-01,2.004525857046246529e-03,9.999979734420776367e-01
1.722356224000000000e+09,1.621001920000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.175572872161865234e-01,1.355659067630767822e-01,3.756410442292690277e-03,9.999929666519165039e-01
1.722356224000000000e+09,1.750641120000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.165749430656433105e-01,1.388055831193923950e-01,2.587040653452277184e-03,9.999966621398925781e-01
1.722356224000000000e+09,1.812058560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.101558804512023926e-01,1.418030411005020142e-01,2.393783768638968468e-03,9.999971389770507812e-01
1.722356224000000000e+09,1.888976320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.091385483741760254e-01,1.424039006233215332e-01,1.994525082409381866e-03,9.999980330467224121e-01
1.722356224000000000e+09,1.963475680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.110126972198486328e-01,1.429333835840225220e-01,2.223880728706717491e-03,9.999975562095642090e-01
1.722356224000000000e+09,2.013193760000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.152088642120361328e-01,1.439505964517593384e-01,2.471074927598237991e-03,9.999969601631164551e-01
1.722356224000000000e+09,2.056036320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.192358136177062988e-01,1.405984908342361450e-01,2.499002264812588692e-03,9.999969005584716797e-01
1.722356224000000000e+09,2.094424160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.173111796379089355e-01,1.371912509202957153e-01,3.013422945514321327e-03,9.999954700469970703e-01
1.722356224000000000e+09,2.130054240000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.204437613487243652e-01,1.341427266597747803e-01,2.600795822218060493e-03,9.999966025352478027e-01
1.722356224000000000e+09,2.231311360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.157728433609008789e-01,1.336151063442230225e-01,3.260717494413256645e-03,9.999946951866149902e-01
1.722356224000000000e+09,2.302296160000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.156800389289855957e-01,1.352656781673431396e-01,3.052705200389027596e-03,9.999953508377075195e-01
