# seconds, nanoseconds, trueX, trueY, trueZ, trueW, pfX, pfY, pfZ, pfW
1.715784192000000000e+09,8.037362560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.138128876686096191e-01,2.526018396019935608e-02,-7.249049376696348190e-04,9.999997615814208984e-01
1.715784192000000000e+09,8.114745600000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-7.364844679832458496e-01,2.501611039042472839e-02,-1.361586851999163628e-03,9.999990463256835938e-01
1.715784192000000000e+09,8.191908480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.182193756103515625e-01,2.586364001035690308e-02,-1.597763854078948498e-03,9.999987483024597168e-01
1.715784192000000000e+09,8.252534400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.103946566581726074e-01,2.309175021946430206e-02,-8.380764047615230083e-04,9.999996423721313477e-01
1.715784192000000000e+09,8.323584000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.432632565498352051e-01,2.236999012529850006e-02,-1.622979878447949886e-03,9.999986886978149414e-01
1.715784192000000000e+09,8.435136000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.138435959815979004e-01,2.237173542380332947e-02,-1.047223689965903759e-03,9.999994635581970215e-01
1.715784192000000000e+09,8.512359040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.084943532943725586e-01,2.521390840411186218e-02,-1.110755605623126030e-03,9.999994039535522461e-01
1.715784192000000000e+09,8.589415040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.700852692127227783e-01,2.584998868405818939e-02,-7.438878528773784637e-04,9.999997019767761230e-01
1.715784192000000000e+09,8.670673920000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.112491667270660400e-01,2.520825527608394623e-02,-1.254494534805417061e-03,9.999992251396179199e-01
1.715784192000000000e+09,8.756487680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.786213457584381104e-01,2.353077381849288940e-02,-5.709390388801693916e-04,9.999998211860656738e-01
1.715784192000000000e+09,8.839744000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.648828834295272827e-01,2.263961732387542725e-02,-7.469301926903426647e-04,9.999997019767761230e-01
1.715784192000000000e+09,8.909438080000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.930910795927047729e-01,2.304555103182792664e-02,-1.266264589503407478e-03,9.999992251396179199e-01
1.715784192000000000e+09,8.968199680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.200299203395843506e-01,1.660587638616561890e-02,-4.363243351690471172e-04,9.999998807907104492e-01
1.715784192000000000e+09,9.076408960000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.674307584762573242e-01,1.805074512958526611e-02,2.165117039112374187e-04,1.000000000000000000e+00
1.715784192000000000e+09,9.160667520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.622806936502456665e-01,1.701465807855129242e-02,1.035645036608912051e-04,1.000000000000000000e+00
1.715784192000000000e+09,9.236149760000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-8.557336032390594482e-02,1.972756907343864441e-02,-5.376064218580722809e-04,9.999998807907104492e-01
1.715784192000000000e+09,9.309853440000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-5.150260031223297119e-02,2.027528360486030579e-02,-2.090401103487238288e-04,1.000000000000000000e+00
1.715784192000000000e+09,9.397834880000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.321240961551666260e-01,2.586917951703071594e-02,-8.173782262019813061e-04,9.999996423721313477e-01
1.715784192000000000e+09,9.474742400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.428398638963699341e-01,2.403050661087036133e-02,-3.854637325275689363e-04,9.999999403953552246e-01
1.715784192000000000e+09,9.550241280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.695728451013565063e-01,2.326399087905883789e-02,-9.488898649578914046e-05,1.000000000000000000e+00
1.715784192000000000e+09,9.620291200000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.885020732879638672e-01,2.596352808177471161e-02,-6.772736669518053532e-04,9.999997615814208984e-01
1.715784192000000000e+09,9.719242240000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.503939926624298096e-01,2.711017429828643799e-02,-6.835483945906162262e-04,9.999997615814208984e-01
1.715784192000000000e+09,9.804449920000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.278022676706314087e-01,2.767933532595634460e-02,-1.464205910451710224e-03,9.999989271163940430e-01
1.715784192000000000e+09,9.879751680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.962470591068267822e-02,2.584386244416236877e-02,-6.778523093089461327e-04,9.999997615814208984e-01
1.715784192000000000e+09,9.948944640000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.664797037839889526e-02,2.657905407249927521e-02,-1.426606089808046818e-03,9.999989867210388184e-01
1.715784192000000000e+09,3.960474000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.620066165924072266e-01,2.484636195003986359e-02,-1.375945284962654114e-03,9.999990463256835938e-01
1.715784192000000000e+09,1.232514000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.691439896821975708e-01,2.576637826859951019e-02,-3.144219808746129274e-04,9.999999403953552246e-01
1.715784192000000000e+09,1.934278800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-6.992921233177185059e-02,2.508000656962394714e-02,-7.630312466062605381e-04,9.999997019767761230e-01
1.715784192000000000e+09,2.684314800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.474435776472091675e-01,2.869866043329238892e-02,-9.139479370787739754e-04,9.999995827674865723e-01
1.715784192000000000e+09,3.545656800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.818301528692245483e-01,3.195368126034736633e-02,-1.382946153171360493e-03,9.999990463256835938e-01
1.715784192000000000e+09,4.400606800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.846233248710632324e-01,2.992819808423519135e-02,-1.577879418618977070e-03,9.999987483024597168e-01
1.715784192000000000e+09,5.135243200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.115146219730377197e-01,2.701876312494277954e-02,-1.002531964331865311e-03,9.999995231628417969e-01
1.715784192000000000e+09,5.905550800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.535313725471496582e-01,2.975775673985481262e-02,-1.775487093254923820e-03,9.999984502792358398e-01
1.715784192000000000e+09,6.829064000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.787937879562377930e-01,2.705453522503376007e-02,-1.079318346455693245e-03,9.999994039535522461e-01
1.715784192000000000e+09,7.537513600000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.907263249158859253e-01,2.451546862721443176e-02,-1.472300034947693348e-03,9.999989271163940430e-01
1.715784192000000000e+09,8.388804800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.800780296325683594e-01,2.435152605175971985e-02,-5.302777572069317102e-05,1.000000000000000000e+00
1.715784192000000000e+09,9.091676800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.369573324918746948e-01,2.503877878189086914e-02,-6.750005413778126240e-04,9.999997615814208984e-01
1.715784192000000000e+09,9.953630400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-9.456028789281845093e-02,2.279508858919143677e-02,-4.598596424330025911e-04,9.999998807907104492e-01
1.715784192000000000e+09,1.110976640000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.610699146986007690e-01,2.470607496798038483e-02,-4.834345309063792229e-04,9.999998807907104492e-01
1.715784192000000000e+09,1.191582480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.179725229740142822e-01,2.315019629895687103e-02,-2.912917989306151867e-04,9.999999403953552246e-01
1.715784192000000000e+09,1.251609280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.008691117167472839e-01,2.405703440308570862e-02,-6.020595319569110870e-04,9.999998211860656738e-01
1.715784192000000000e+09,1.324382800000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.505421996116638184e-01,2.311791479587554932e-02,-7.517994381487369537e-04,9.999997019767761230e-01
1.715784192000000000e+09,1.392993120000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.202213615179061890e-01,2.516787126660346985e-02,-1.660856534726917744e-03,9.999986290931701660e-01
1.715784192000000000e+09,1.470605120000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.798129975795745850e-01,2.511785179376602173e-02,-1.603001030161976814e-03,9.999986886978149414e-01
1.715784192000000000e+09,1.550222400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.198816373944282532e-01,2.505106665194034576e-02,-4.804192576557397842e-04,9.999998807907104492e-01
1.715784192000000000e+09,1.639594400000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.641060411930084229e-01,2.382561005651950836e-02,-1.016939175315201283e-03,9.999994635581970215e-01
1.715784192000000000e+09,1.732604320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.922236233949661255e-01,2.545966021716594696e-02,-9.617648902349174023e-04,9.999995231628417969e-01
1.715784192000000000e+09,1.801632320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.305252790451049805e-01,2.396199852228164673e-02,-9.941707830876111984e-04,9.999995231628417969e-01
1.715784192000000000e+09,1.880383840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.443137705326080322e-01,2.137691900134086609e-02,-1.526088337413966656e-03,9.999988079071044922e-01
1.715784192000000000e+09,1.981031040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.723563551902770996e-01,2.275637723505496979e-02,-1.518183620646595955e-03,9.999988675117492676e-01
1.715784192000000000e+09,2.048552320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.911598920822143555e-01,2.477396465837955475e-02,-3.634870809037238359e-04,9.999999403953552246e-01
1.715784192000000000e+09,2.128566720000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.657632470130920410e-01,2.149981074035167694e-02,-1.434091012924909592e-03,9.999989867210388184e-01
1.715784192000000000e+09,2.194248000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.988753914833068848e-01,2.132291160523891449e-02,-1.064594718627631664e-03,9.999994039535522461e-01
1.715784192000000000e+09,2.296572000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.223743140697479248e-01,2.199582941830158234e-02,-6.462289602495729923e-04,9.999997615814208984e-01
1.715784192000000000e+09,2.363595680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.036462903022766113e-01,2.281723544001579285e-02,-1.592749496921896935e-03,9.999987483024597168e-01
1.715784192000000000e+09,2.429076480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.633904457092285156e-01,2.667267434298992157e-02,-1.321914605796337128e-03,9.999991059303283691e-01
1.715784192000000000e+09,2.482279680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.168025016784667969e-01,2.592020668089389801e-02,-9.990812977775931358e-04,9.999995231628417969e-01
1.715784192000000000e+09,2.564322880000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.926804721355438232e-01,2.449340932071208954e-02,-1.428837538696825504e-03,9.999989867210388184e-01
1.715784192000000000e+09,2.664651520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.638201653957366943e-01,2.550395578145980835e-02,-1.239571487531065941e-03,9.999992251396179199e-01
1.715784192000000000e+09,2.721787520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.072509467601776123e-01,2.375860698521137238e-02,-9.974811691790819168e-04,9.999995231628417969e-01
1.715784192000000000e+09,2.774172480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.099872767925262451e-01,2.308535389602184296e-02,-8.245812496170401573e-04,9.999996423721313477e-01
1.715784192000000000e+09,2.828244480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.473466038703918457e-01,2.842609398066997528e-02,-2.333297394216060638e-03,9.999972581863403320e-01
1.715784192000000000e+09,2.916762880000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.413229227066040039e-01,2.639243192970752716e-02,-1.510627567768096924e-03,9.999988675117492676e-01
1.715784192000000000e+09,2.980922880000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.898516595363616943e-01,2.609273418784141541e-02,-1.123823691159486771e-03,9.999993443489074707e-01
1.715784192000000000e+09,3.041065600000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.651672005653381348e-01,2.448594570159912109e-02,-8.807209669612348080e-04,9.999995827674865723e-01
1.715784192000000000e+09,3.096352960000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.138864278793334961e-01,2.559764124453067780e-02,-1.619879622012376785e-03,9.999986886978149414e-01
1.715784192000000000e+09,3.164148800000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.130054473876953125e-01,2.288178540766239166e-02,-8.353631128557026386e-04,9.999996423721313477e-01
1.715784192000000000e+09,3.250995520000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.672727108001708984e-01,2.415494434535503387e-02,-1.311565400101244450e-03,9.999991655349731445e-01
1.715784192000000000e+09,3.351337280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.814111113548278809e-01,2.298449352383613586e-02,-1.003404031507670879e-03,9.999995231628417969e-01
1.715784192000000000e+09,3.439624960000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.550123572349548340e-01,1.929632015526294708e-02,-1.534976414404809475e-03,9.999988079071044922e-01
1.715784192000000000e+09,3.555071680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.306580424308776855e-01,2.123102545738220215e-02,-9.276822675019502640e-04,9.999995827674865723e-01
1.715784192000000000e+09,3.652888320000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.080371320247650146e-01,2.269579656422138214e-02,-5.788854905404150486e-04,9.999998211860656738e-01
1.715784192000000000e+09,3.722779840000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.036543726921081543e-01,2.099903672933578491e-02,-7.424081559292972088e-04,9.999997019767761230e-01
1.715784192000000000e+09,3.792760000000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.093717098236083984e-01,2.262783423066139221e-02,-9.880382567644119263e-04,9.999995231628417969e-01
1.715784192000000000e+09,3.887575360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.403903156518936157e-01,2.232848294079303741e-02,-1.636900589801371098e-03,9.999986886978149414e-01
1.715784192000000000e+09,3.953510080000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.663640379905700684e-01,2.088759467005729675e-02,-9.336429066024720669e-04,9.999995827674865723e-01
1.715784192000000000e+09,4.089226560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.242020219564437866e-01,2.179253660142421722e-02,-2.593345998320728540e-04,9.999999403953552246e-01
1.715784192000000000e+09,4.199679040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.785714477300643921e-01,2.260122448205947876e-02,-8.586810436099767685e-04,9.999996423721313477e-01
1.715784192000000000e+09,4.270799680000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.693452537059783936e-01,2.176585234701633453e-02,-7.380424649454653263e-04,9.999997019767761230e-01
1.715784192000000000e+09,4.330982720000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.430637776851654053e-01,2.045253291726112366e-02,-2.919567632488906384e-04,9.999999403953552246e-01
1.715784192000000000e+09,4.404588480000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.748407483100891113e-01,2.027316018939018250e-02,-4.305723414290696383e-04,9.999998807907104492e-01
1.715784192000000000e+09,4.782250240000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-1.890782266855239868e-01,2.111499570310115814e-02,-5.412790342234075069e-04,9.999998807907104492e-01
1.715784192000000000e+09,4.877610560000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.346162497997283936e-01,2.188495732843875885e-02,-4.237971443217247725e-04,9.999998807907104492e-01
1.715784192000000000e+09,4.949392960000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-3.223341405391693115e-01,2.311122231185436249e-02,-1.048962469212710857e-03,9.999994635581970215e-01
