# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error
0.000038  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.033597  ,0.000000  
0.029289  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.033597  ,0.000000  
0.060113  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.033597  ,0.000000  
0.093488  ,0.002473  ,0.000000  ,0.213024  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.033552  ,0.003863  
0.131299  ,0.018576  ,0.000050  ,0.588603  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.032291  ,0.039286  
0.169498  ,0.040003  ,0.000517  ,0.834907  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.030950  ,0.970713  
0.242836  ,0.128246  ,0.003310  ,1.340069  ,0.000000  ,0.000000  ,0.000000  ,0.000000  ,0.024305  ,0.879483  
0.285601  ,0.185671  ,0.005607  ,1.527739  ,0.000000  ,0.000000  ,0.000000  ,0.720000  ,0.019570  ,0.924520  
0.316406  ,0.233275  ,0.007677  ,1.646344  ,0.000000  ,0.000000  ,0.000000  ,0.720000  ,0.015902  ,0.828922  
0.354724  ,0.301823  ,0.010459  ,1.779786  ,0.000000  ,0.000000  ,0.000000  ,1.450000  ,0.012329  ,0.439441  
0.391636  ,0.375215  ,0.013489  ,1.889600  ,0.000000  ,0.000000  ,0.000000  ,1.450000  ,0.009265  ,0.283037  
0.430320  ,0.452587  ,0.016873  ,1.979971  ,0.000000  ,0.000000  ,0.000000  ,1.450000  ,0.009324  ,0.223122  
0.481341  ,0.553831  ,0.021659  ,2.070777  ,0.000000  ,0.000000  ,0.000000  ,2.170000  ,0.012947  ,0.161290  
0.535429  ,0.659079  ,0.027070  ,2.141952  ,0.000000  ,0.000000  ,0.000000  ,2.170000  ,0.013383  ,0.131744  
0.634314  ,0.878274  ,0.039871  ,2.241466  ,0.000000  ,0.000000  ,0.000000  ,2.900000  ,0.006827  ,0.036747  
0.707583  ,1.036517  ,0.050426  ,2.287275  ,0.000000  ,0.000000  ,0.000000  ,3.620000  ,0.004802  ,0.019188  
0.749174  ,1.128181  ,0.057047  ,2.307234  ,0.000000  ,0.000000  ,0.000000  ,3.620000  ,0.002244  ,0.093848  
