# laptime, ego_x_pos, ego_y_pos, actual speed, expected speed, tracking error
0.000656  ,0.000100  ,0.000100  ,0.000000  ,4.915960  ,0.049855  ,0.000000  ,0.000000  ,0.000000  ,135.005730
0.016001  ,0.000100  ,0.000100  ,0.000000  ,4.915960  ,0.049855  ,0.000000  ,0.000000  ,0.000000  ,0.005730  
0.027144  ,0.000100  ,0.000100  ,0.000000  ,4.915960  ,0.049855  ,0.000000  ,0.000000  ,0.000000  ,0.005730  
0.043438  ,0.000100  ,0.000100  ,0.000000  ,4.915960  ,0.049855  ,0.000000  ,0.000000  ,0.000000  ,0.005730  
0.055875  ,0.000100  ,0.000100  ,0.000000  ,4.915960  ,0.049855  ,0.000000  ,0.000000  ,0.000000  ,0.005730  
0.070616  ,0.000045  ,0.000100  ,0.008901  ,4.915960  ,0.049852  ,0.000000  ,0.000000  ,0.399989  ,179.994270
0.088378  ,0.001094  ,0.000100  ,0.094972  ,4.915960  ,0.049915  ,0.000000  ,0.000000  ,0.400000  ,0.005730  
0.101999  ,0.002243  ,0.000100  ,0.134963  ,4.915960  ,0.049984  ,0.000000  ,0.000000  ,0.399999  ,0.005730  
0.115624  ,0.005695  ,0.000100  ,0.209331  ,4.915960  ,0.050192  ,0.000000  ,0.000000  ,0.399999  ,0.005730  
0.129713  ,0.007961  ,0.000100  ,0.243884  ,4.915960  ,0.050328  ,0.000000  ,0.000000  ,0.399999  ,0.005730  
0.142998  ,0.013522  ,0.000100  ,0.313717  ,4.915960  ,0.050663  ,0.000000  ,0.000000  ,0.400000  ,0.005730  
0.153721  ,0.013522  ,0.000100  ,0.313717  ,4.915960  ,0.050663  ,0.000000  ,0.000000  ,0.400000  ,0.005730  
0.164837  ,0.020493  ,0.000002  ,0.383644  ,4.915960  ,0.051181  ,0.000000  ,0.000000  ,0.400000  ,0.848315  
0.176454  ,0.024517  ,0.000006  ,0.421196  ,4.915960  ,0.051418  ,0.000000  ,0.000000  ,0.400000  ,0.029955  
0.186970  ,0.028918  ,0.000017  ,0.458826  ,4.915960  ,0.051673  ,0.000000  ,0.000000  ,0.400000  ,0.045090  
0.197388  ,0.033704  ,0.000037  ,0.498432  ,4.915960  ,0.051941  ,0.000000  ,0.000000  ,0.400000  ,0.062574  
0.211688  ,0.038874  ,0.000181  ,0.536154  ,4.915960  ,0.052108  ,0.000000  ,0.000000  ,0.400000  ,1.147050  
0.222362  ,0.050275  ,0.001236  ,0.610074  ,4.915960  ,0.051741  ,0.000000  ,0.000000  ,0.399999  ,4.477759  
0.232498  ,0.050275  ,0.001236  ,0.610074  ,4.915960  ,0.051741  ,0.000000  ,0.000000  ,0.399999  ,0.809309  
0.242874  ,0.063117  ,0.003024  ,0.686705  ,4.915960  ,0.050729  ,0.000000  ,0.000000  ,0.399999  ,6.557298  
0.259357  ,0.070078  ,0.004210  ,0.725435  ,4.915960  ,0.049965  ,0.000000  ,0.000000  ,0.399998  ,7.940806  
0.275513  ,0.085068  ,0.007255  ,0.805416  ,4.915960  ,0.047828  ,0.000000  ,0.000000  ,0.313468  ,8.862872  
0.292710  ,0.093100  ,0.009138  ,0.844521  ,4.915960  ,0.046431  ,0.000000  ,0.000000  ,0.273974  ,10.045047 
0.306218  ,0.110200  ,0.013498  ,0.921374  ,4.892229  ,0.037849  ,0.000000  ,0.600000  ,0.147242  ,10.006996 
0.320402  ,0.119282  ,0.015969  ,0.961187  ,4.892229  ,0.036459  ,0.000000  ,0.600000  ,0.087865  ,10.314680 
0.335228  ,0.138486  ,0.021534  ,1.039534  ,4.892229  ,0.033183  ,0.000000  ,0.600000  ,-0.011713 ,9.946709  
0.345806  ,0.148607  ,0.024645  ,1.078041  ,4.892229  ,0.031280  ,0.000000  ,0.600000  ,-0.054382 ,10.180736 
0.357090  ,0.159071  ,0.027952  ,1.116825  ,4.892229  ,0.029221  ,0.000000  ,0.600000  ,-0.094279 ,9.935551  
0.371039  ,0.169903  ,0.031420  ,1.157909  ,4.892229  ,0.027046  ,0.000000  ,0.600000  ,-0.130234 ,9.466154  
0.383372  ,0.192732  ,0.038739  ,1.238500  ,4.892229  ,0.022453  ,0.000000  ,0.600000  ,-0.190794 ,8.210950  
0.395094  ,0.204736  ,0.042548  ,1.280170  ,4.892229  ,0.020077  ,0.000000  ,0.600000  ,-0.214883 ,7.459731  
0.408130  ,0.217151  ,0.046438  ,1.321934  ,4.892229  ,0.017668  ,0.000000  ,0.600000  ,-0.234741 ,6.718774  
0.417962  ,0.229983  ,0.050396  ,1.363804  ,4.892229  ,0.015241  ,0.000000  ,0.600000  ,-0.251387 ,5.971003  
0.427359  ,0.243239  ,0.054406  ,1.405898  ,4.892229  ,0.012812  ,0.000000  ,0.600000  ,-0.264844 ,5.225476  
0.444076  ,0.271073  ,0.062530  ,1.492662  ,4.892229  ,0.008006  ,0.000000  ,0.600000  ,-0.287174 ,3.964880  
0.459134  ,0.285654  ,0.066604  ,1.535222  ,4.892229  ,0.005668  ,0.000000  ,0.600000  ,-0.295130 ,3.054145  
0.471576  ,0.300682  ,0.070661  ,1.578010  ,4.875639  ,0.002646  ,0.000000  ,1.200000  ,-0.299317 ,2.360495  
0.481436  ,0.316165  ,0.074677  ,1.621021  ,4.875639  ,0.000595  ,0.000000  ,1.200000  ,-0.298413 ,1.685779  
0.493565  ,0.332108  ,0.078631  ,1.664256  ,4.875639  ,0.001336  ,0.000000  ,1.200000  ,-0.295627 ,1.031246  
0.507146  ,0.365372  ,0.086232  ,1.749336  ,4.875639  ,0.004723  ,0.000000  ,1.200000  ,-0.285693 ,0.148134  
0.515672  ,0.382717  ,0.089827  ,1.793444  ,4.875639  ,0.006122  ,0.000000  ,1.200000  ,-0.277343 ,0.804557  
0.527596  ,0.400549  ,0.093242  ,1.837762  ,4.875639  ,0.000000  ,0.000000  ,1.200000  ,-0.267165 ,1.368210  
0.543974  ,0.437678  ,0.099384  ,1.924703  ,4.875639  ,0.008739  ,0.000000  ,1.200000  ,-0.228791 ,1.923603  
0.559335  ,0.456958  ,0.102027  ,1.967430  ,4.875639  ,0.008952  ,0.000000  ,1.200000  ,-0.208555 ,2.915835  
0.571423  ,0.476725  ,0.104328  ,2.012712  ,4.875639  ,0.008766  ,0.000000  ,1.200000  ,-0.180550 ,3.379567  
0.580322  ,0.496987  ,0.106265  ,2.058220  ,4.872365  ,0.004105  ,0.000000  ,1.810000  ,-0.153132 ,3.767472  
0.592045  ,0.517726  ,0.107888  ,2.102424  ,4.872365  ,0.003989  ,0.000000  ,1.810000  ,-0.131206 ,3.921323  
0.602482  ,0.560532  ,0.110282  ,2.183379  ,4.872365  ,0.002795  ,0.000000  ,1.810000  ,-0.083345 ,3.488204  
0.614549  ,0.560532  ,0.110282  ,2.183379  ,4.872365  ,0.002795  ,0.000000  ,1.810000  ,-0.083345 ,6.688714  
0.628889  ,0.604883  ,0.111454  ,2.250997  ,4.872365  ,0.000255  ,0.000000  ,1.810000  ,-0.038915 ,3.386044  
0.642440  ,0.627516  ,0.111578  ,2.275649  ,4.872365  ,0.001513  ,0.000000  ,1.810000  ,-0.012095 ,3.677700  
0.655605  ,0.627516  ,0.111578  ,2.275649  ,4.872365  ,0.001513  ,0.000000  ,1.810000  ,-0.012095 ,3.992741  
0.671895  ,0.673474  ,0.111140  ,2.319921  ,4.872365  ,0.005793  ,0.000000  ,1.810000  ,0.033291  ,2.860698  
0.684880  ,0.696772  ,0.110671  ,2.340491  ,4.869641  ,0.014516  ,0.000000  ,2.410000  ,0.050867  ,2.738238  
