# x0, x_bar, x_ref
0.000100  ,0.000100  ,0.000000  ,0.000100  ,0.000100  ,0.083300  ,0.248718  ,0.496357  ,0.826830  ,0.000100  ,0.000100  ,0.000108  ,0.018155  ,0.049388  ,0.088675  ,0.000100  ,0.000100  ,0.108669  ,0.125459  ,0.118327  ,0.118327  ,0.000000  ,1.040000  ,2.080000  ,3.120000  ,4.160000  ,4.669051  ,0.000100  ,0.000100  ,0.000000  ,0.001391  ,0.050124  ,4.915704  ,0.390804  ,0.084719  ,4.876111  ,0.784301  ,0.126252  ,4.869764  ,1.182550  ,0.141357  ,4.827443  ,1.576414  ,0.177788  ,4.669051  ,1.974707  ,0.206684  ,4.420800  
0.000100  ,0.000100  ,0.000000  ,0.000100  ,0.000100  ,0.083300  ,0.248718  ,0.496357  ,0.826830  ,0.000100  ,0.000100  ,0.000108  ,0.018155  ,0.049388  ,0.088675  ,0.000100  ,0.000100  ,0.108669  ,0.125459  ,0.118327  ,0.118327  ,0.000000  ,1.040000  ,2.080000  ,3.120000  ,4.160000  ,4.669051  ,0.000100  ,0.000100  ,0.000000  ,0.001391  ,0.050124  ,4.915704  ,0.390804  ,0.084719  ,4.876111  ,0.784301  ,0.126252  ,4.869764  ,1.182550  ,0.141357  ,4.827443  ,1.576414  ,0.177788  ,4.669051  ,1.974707  ,0.206684  ,4.420800  
0.000100  ,0.000100  ,0.000000  ,0.000100  ,0.000100  ,0.083300  ,0.248718  ,0.496357  ,0.826830  ,0.000100  ,0.000100  ,0.000108  ,0.018155  ,0.049388  ,0.088675  ,0.000100  ,0.000100  ,0.108669  ,0.125459  ,0.118327  ,0.118327  ,0.000000  ,1.040000  ,2.080000  ,3.120000  ,4.160000  ,4.669051  ,0.000100  ,0.000100  ,0.000000  ,0.001391  ,0.050124  ,4.915704  ,0.390804  ,0.084719  ,4.876111  ,0.784301  ,0.126252  ,4.869764  ,1.182550  ,0.141357  ,4.827443  ,1.576414  ,0.177788  ,4.669051  ,1.974707  ,0.206684  ,4.420800  
0.000100  ,0.000100  ,0.000000  ,0.000100  ,0.000100  ,0.083300  ,0.248718  ,0.496357  ,0.826830  ,0.000100  ,0.000100  ,0.000108  ,0.018155  ,0.049388  ,0.088675  ,0.000100  ,0.000100  ,0.108669  ,0.125459  ,0.118327  ,0.118327  ,0.000000  ,1.040000  ,2.080000  ,3.120000  ,4.160000  ,4.669051  ,0.000100  ,0.000100  ,0.000000  ,0.001391  ,0.050124  ,4.915704  ,0.390804  ,0.084719  ,4.876111  ,0.784301  ,0.126252  ,4.869764  ,1.182550  ,0.141357  ,4.827443  ,1.576414  ,0.177788  ,4.669051  ,1.974707  ,0.206684  ,4.420800  
0.000025  ,0.000100  ,0.004945  ,0.000025  ,0.000421  ,0.084223  ,0.250421  ,0.499069  ,0.830757  ,0.000100  ,0.000100  ,0.000152  ,0.018503  ,0.049828  ,0.089220  ,0.000100  ,0.000617  ,0.109971  ,0.125323  ,0.118207  ,0.118207  ,0.004945  ,1.046231  ,2.087517  ,3.128802  ,4.170088  ,4.668745  ,0.000025  ,0.000100  ,0.004945  ,0.001861  ,0.050152  ,4.915648  ,0.391282  ,0.084776  ,4.876071  ,0.784779  ,0.126292  ,4.869758  ,1.183030  ,0.141384  ,4.827344  ,1.576882  ,0.177830  ,4.668745  ,1.974675  ,0.206682  ,4.420821  
0.000608  ,0.000100  ,0.052762  ,0.000608  ,0.004884  ,0.094569  ,0.268348  ,0.526853  ,0.870401  ,0.000100  ,0.000100  ,0.000610  ,0.022043  ,0.054260  ,0.094650  ,0.000100  ,0.005681  ,0.122713  ,0.123992  ,0.117028  ,0.117028  ,0.052762  ,1.106481  ,2.160199  ,3.213917  ,4.267635  ,4.665782  ,0.000608  ,0.000100  ,0.052762  ,0.005154  ,0.050351  ,4.915255  ,0.395919  ,0.085323  ,4.875683  ,0.789394  ,0.126679  ,4.869694  ,1.187675  ,0.141643  ,4.826386  ,1.581402  ,0.178239  ,4.665782  ,1.966473  ,0.206152  ,4.425993  
0.001246  ,0.000100  ,0.074980  ,0.001246  ,0.007357  ,0.099813  ,0.277141  ,0.540284  ,0.889409  ,0.000100  ,0.000101  ,0.000847  ,0.023801  ,0.056414  ,0.097248  ,0.000100  ,0.008074  ,0.128725  ,0.123311  ,0.116430  ,0.116430  ,0.074980  ,1.134474  ,2.193969  ,3.253464  ,4.312958  ,4.664407  ,0.001246  ,0.000100  ,0.074980  ,0.006348  ,0.050423  ,4.915112  ,0.398075  ,0.085590  ,4.875612  ,0.791547  ,0.126860  ,4.869665  ,1.189833  ,0.141764  ,4.825940  ,1.583502  ,0.178428  ,4.664407  ,1.968430  ,0.206279  ,4.424759  
0.003164  ,0.000100  ,0.116295  ,0.003164  ,0.012738  ,0.110413  ,0.294710  ,0.566704  ,0.926459  ,0.000100  ,0.000101  ,0.001331  ,0.024842  ,0.057085  ,0.097398  ,0.000100  ,0.012593  ,0.126887  ,0.117992  ,0.111591  ,0.111591  ,0.116295  ,1.186531  ,2.256768  ,3.327005  ,4.397241  ,4.529457  ,0.003164  ,0.000100  ,0.116295  ,0.009709  ,0.050625  ,4.914711  ,0.412473  ,0.087403  ,4.875374  ,1.011405  ,0.131802  ,4.862758  ,1.410456  ,0.162787  ,4.777799  ,1.802417  ,0.195555  ,4.529457  ,2.174700  ,0.216649  ,4.291553  
0.004424  ,0.000100  ,0.135639  ,0.004424  ,0.015643  ,0.115789  ,0.303364  ,0.579464  ,0.944160  ,0.000100  ,0.000101  ,0.001577  ,0.025514  ,0.058248  ,0.099056  ,0.000100  ,0.014740  ,0.126924  ,0.118007  ,0.111433  ,0.112223  ,0.135639  ,1.210905  ,2.286171  ,3.361438  ,4.436704  ,4.523278  ,0.004424  ,0.000100  ,0.135639  ,0.012606  ,0.050800  ,4.914366  ,0.417211  ,0.087999  ,4.875296  ,1.018049  ,0.132173  ,4.861387  ,1.418845  ,0.163545  ,4.772302  ,1.812213  ,0.196188  ,4.523278  ,2.185745  ,0.217188  ,4.284404  
0.005872  ,0.000100  ,0.154064  ,0.005872  ,0.018672  ,0.121190  ,0.311907  ,0.591942  ,0.961372  ,0.000100  ,0.000101  ,0.001824  ,0.026170  ,0.059377  ,0.100659  ,0.000100  ,0.016803  ,0.126969  ,0.118030  ,0.111284  ,0.111653  ,0.154064  ,1.234120  ,2.314177  ,3.394233  ,4.474290  ,4.517246  ,0.005872  ,0.000100  ,0.154064  ,0.015627  ,0.050982  ,4.914005  ,0.421980  ,0.088600  ,4.875217  ,1.024637  ,0.132540  ,4.860028  ,1.427088  ,0.164290  ,4.766901  ,1.821779  ,0.196806  ,4.517246  ,2.196489  ,0.217583  ,4.276725  
