# x0, x_solution, x_ref
0.000000  ,0.000000  ,0.000000  ,0.000000  ,1.200000  ,2.390715  ,3.589655  ,4.789415  ,5.663245  ,0.000000  ,0.000000  ,0.148990  ,0.199422  ,0.175443  ,-0.000666 ,-0.000000 ,0.124479  ,0.042039  ,-0.019984 ,-0.198873 ,0.048744  ,0.161000  ,1.039001  ,2.229691  ,3.434819  ,4.634833  ,5.319873  ,0.000000  ,0.000000  ,0.000000  ,0.161000  ,1.372000  ,0.149999  ,0.000010  ,1.211000  ,2.421984  ,0.150131  ,-0.001168 ,2.261000  ,3.465802  ,0.200348  ,0.003109  ,3.311000  ,4.515859  ,0.199984  ,-0.000153 ,4.361000  ,5.314812  ,-0.175811 ,-1.515778 ,5.411000  
0.000000  ,0.000000  ,0.000000  ,0.000000  ,1.200000  ,2.390715  ,3.589655  ,4.789415  ,5.663245  ,0.000000  ,0.000000  ,0.148990  ,0.199422  ,0.175443  ,-0.000666 ,-0.000000 ,0.124479  ,0.042039  ,-0.019984 ,-0.198873 ,0.048744  ,0.161000  ,1.039001  ,2.229691  ,3.434819  ,4.634833  ,5.319873  ,0.000000  ,0.000000  ,0.000000  ,0.161000  ,1.372000  ,0.149999  ,0.000010  ,1.211000  ,2.421984  ,0.150131  ,-0.001168 ,2.261000  ,3.465802  ,0.200348  ,0.003109  ,3.311000  ,4.515859  ,0.199984  ,-0.000153 ,4.361000  ,5.314812  ,-0.175811 ,-1.515778 ,5.411000  
0.000000  ,0.000000  ,0.000000  ,0.000000  ,1.200000  ,2.390715  ,3.589655  ,4.789415  ,5.663245  ,0.000000  ,0.000000  ,0.148990  ,0.199422  ,0.175443  ,-0.000666 ,-0.000000 ,0.124479  ,0.042039  ,-0.019984 ,-0.198873 ,0.048744  ,0.161000  ,1.039001  ,2.229691  ,3.434819  ,4.634833  ,5.319873  ,0.000000  ,0.000000  ,0.000000  ,0.161000  ,1.372000  ,0.149999  ,0.000010  ,1.211000  ,2.421984  ,0.150131  ,-0.001168 ,2.261000  ,3.465802  ,0.200348  ,0.003109  ,3.311000  ,4.515859  ,0.199984  ,-0.000153 ,4.361000  ,5.314812  ,-0.175811 ,-1.515778 ,5.411000  
0.002853  ,0.000000  ,0.228240  ,0.002853  ,1.202853  ,2.393581  ,3.592522  ,4.792281  ,5.663112  ,0.000000  ,0.000114  ,0.149002  ,0.199404  ,0.175383  ,-0.000269 ,0.000095  ,0.124394  ,0.042014  ,-0.020018 ,-0.199036 ,0.049425  ,0.158147  ,1.041854  ,2.232559  ,3.437684  ,4.637730  ,5.319614  ,0.002853  ,0.000000  ,0.000095  ,0.158147  ,1.369147  ,0.149999  ,0.000010  ,1.208147  ,2.419135  ,0.150095  ,-0.000848 ,2.258147  ,3.462950  ,0.200340  ,0.003045  ,3.308147  ,4.512997  ,0.199994  ,-0.000062 ,4.358147  ,5.314936  ,-0.172982 ,-1.512875 ,5.408147  
0.019590  ,0.000095  ,0.608640  ,0.019590  ,1.219587  ,2.410641  ,3.609591  ,4.809346  ,5.662382  ,0.000095  ,0.002867  ,0.149120  ,0.199298  ,0.175018  ,0.001794  ,0.002311  ,0.122181  ,0.041827  ,-0.020235 ,-0.200343 ,0.053233  ,0.141410  ,1.058587  ,2.249640  ,3.454747  ,4.654988  ,5.318267  ,0.019590  ,0.000095  ,0.002311  ,0.141410  ,1.352410  ,0.149999  ,0.000007  ,1.191410  ,2.402421  ,0.149913  ,0.000778  ,2.241410  ,3.446221  ,0.200276  ,0.002471  ,3.291410  ,4.496217  ,0.200043  ,0.000408  ,4.341410  ,5.315556  ,-0.156363 ,-1.494579 ,5.391410  
0.061896  ,0.001131  ,1.084140  ,0.061896  ,1.261864  ,2.453714  ,3.652687  ,4.852412  ,5.660846  ,0.001131  ,0.009975  ,0.149592  ,0.199226  ,0.173522  ,0.005129  ,0.007370  ,0.116612  ,0.041374  ,-0.021422 ,-0.205359 ,0.061932  ,0.099104  ,1.100865  ,2.292791  ,3.497832  ,4.698602  ,5.316059  ,0.061896  ,0.001131  ,0.007370  ,0.099104  ,1.310104  ,0.150000  ,-0.000000 ,1.149104  ,2.360145  ,0.149663  ,0.003018  ,2.199104  ,3.403958  ,0.199919  ,-0.000729 ,3.249104  ,4.453843  ,0.200118  ,0.001130  ,4.299104  ,5.315887  ,-0.114120 ,-1.438341 ,5.349104  
0.098683  ,0.002238  ,1.369440  ,0.098683  ,1.298598  ,2.491155  ,3.690112  ,4.889727  ,5.659691  ,0.002238  ,0.016575  ,0.150022  ,0.200031  ,0.169643  ,0.006124  ,0.011948  ,0.111437  ,0.041686  ,-0.025326 ,-0.209263 ,0.071152  ,0.062317  ,1.137598  ,2.330300  ,3.535254  ,4.736448  ,5.315330  ,0.098683  ,0.002238  ,0.011948  ,0.062317  ,1.273316  ,0.150000  ,-0.000004 ,1.112317  ,2.323362  ,0.149634  ,0.003271  ,2.162317  ,3.367235  ,0.199402  ,-0.005345 ,3.212317  ,4.417039  ,0.200138  ,0.001314  ,4.262317  ,5.314023  ,-0.076977 ,-1.377163 ,5.312317  
0.144020  ,0.003766  ,1.654740  ,0.144020  ,1.343840  ,2.537250  ,3.736169  ,4.935579  ,5.657988  ,0.003766  ,0.024597  ,0.150184  ,0.201096  ,0.163452  ,0.005460  ,0.017360  ,0.104848  ,0.042439  ,-0.031375 ,-0.215312 ,0.083173  ,0.016980  ,1.182839  ,2.376435  ,3.581313  ,4.783195  ,5.315564  ,0.144020  ,0.003766  ,0.017360  ,0.016980  ,1.227980  ,0.150001  ,-0.000005 ,1.066980  ,2.278010  ,0.149750  ,0.002239  ,2.116980  ,3.321972  ,0.198803  ,-0.010704 ,3.166980  ,4.371719  ,0.200119  ,0.001137  ,4.216980  ,5.307797  ,-0.030476 ,-1.285047 ,5.266980  
0.197903  ,0.005821  ,1.940040  ,0.197903  ,1.397566  ,2.592042  ,3.790907  ,4.990042  ,5.654508  ,0.005821  ,0.034267  ,0.149276  ,0.201446  ,0.155876  ,0.005948  ,0.023707  ,0.095988  ,0.043489  ,-0.037984 ,-0.221921 ,0.102116  ,0.036903  ,1.236564  ,2.431130  ,3.636059  ,4.839521  ,5.314905  ,0.197903  ,0.005821  ,0.023707  ,0.036903  ,1.247903  ,0.150001  ,-0.000005 ,1.086903  ,2.297942  ,0.149685  ,0.002819  ,2.136903  ,3.341866  ,0.199038  ,-0.008604 ,3.186903  ,4.391631  ,0.200132  ,0.001259  ,4.236903  ,5.311142  ,-0.051013 ,-1.327850 ,5.286903  
0.260279  ,0.008285  ,2.217556  ,0.260279  ,1.459777  ,2.655334  ,3.854090  ,5.052786  ,5.648256  ,0.008285  ,0.042991  ,0.146166  ,0.200777  ,0.144846  ,0.005067  ,0.028926  ,0.086086  ,0.045525  ,-0.046626 ,-0.230564 ,0.130302  ,0.099279  ,1.298775  ,2.494025  ,3.699251  ,4.907026  ,5.314800  ,0.260279  ,0.008285  ,0.028926  ,0.099279  ,1.310279  ,0.150000  ,-0.000000 ,1.149279  ,2.360321  ,0.149663  ,0.003014  ,2.199279  ,3.404134  ,0.199921  ,-0.000709 ,3.249279  ,4.454019  ,0.200118  ,0.001128  ,4.299279  ,5.315891  ,-0.114296 ,-1.438605 ,5.349279  
